Sunday,13,September,2026,21:12:25:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,407.96,774,407.97,0,407.97,14.5,407.97,27.19,,,,,,,,,,,,,,,,,
,408.17,781,408.18,0,408.18,14.5,408.18,26.09,,,,,,,,,,,,,,,,,
,408.38,787,408.39,0,408.39,14.5,408.39,24.47,,,,,,,,,,,,,,,,,
,408.59,780,408.60,0,408.60,14.5,408.60,25.56,,,,,,,,,,,,,,,,,
,408.80,780,408.81,0,408.81,14.5,408.81,25.56,,,,,,,,,,,,,,,,,
,409.01,785,409.02,0,409.02,14.5,409.02,24.41,,,,,,,,,,,,,,,,,
,409.21,784,409.21,0,409.21,14.5,409.21,24.56,,,,,,,,,,,,,,,,,
,409.41,780,409.41,0,409.41,14.5,409.42,25.28,,,,,,,,,,,,,,,,,
,409.61,784,409.62,0,409.62,14.5,409.62,24.31,,,,,,,,,,,,,,,,,
,409.81,785,409.82,0,409.82,14.5,409.82,23.97,,,,,,,,,,,,,,,,,
,410.01,785,410.01,0,410.02,14.5,410.02,23.69,,,,,,,,,,,,,,,,,
,410.20,783,410.20,0,410.21,14.5,410.21,24.03,,,,,,,,,,,,,,,,,
,410.39,782,410.40,0,410.40,14.5,410.40,24.19,,,,,,,,,,,,,,,,,
,410.59,784,410.60,0,410.60,14.5,410.60,23.66,,,,,,,,,,,,,,,,,
,410.79,785,410.80,0,410.80,14.5,410.80,23.06,,,,,,,,,,,,,,,,,
,410.98,784,410.99,0,410.99,14.5,410.99,23.13,,,,,,,,,,,,,,,,,
,411.17,782,411.18,0,411.18,14.5,411.18,23.50,,,,,,,,,,,,,,,,,
,411.37,785,411.38,0,411.38,14.5,411.38,22.81,,,,,,,,,,,,,,,,,
,411.56,784,411.57,0,411.57,14.5,411.57,22.81,,,,,,,,,,,,,,,,,
,411.76,782,411.77,0,411.77,14.5,411.77,23.09,,,,,,,,,,,,,,,,,
,411.95,781,411.96,0,411.96,14.5,411.96,23.28,,,,,,,,,,,,,,,,,
,412.15,783,412.16,0,412.16,14.5,412.16,22.78,,,,,,,,,,,,,,,,,
,412.34,786,412.34,0,412.35,14.5,412.35,22.19,,,,,,,,,,,,,,,,,
,412.52,783,412.52,0,412.53,14.5,412.53,22.59,,,,,,,,,,,,,,,,,
,412.72,781,412.72,0,412.72,14.5,412.72,22.97,,,,,,,,,,,,,,,,,
,412.92,784,412.93,0,412.93,14.5,412.93,22.13,,,,,,,,,,,,,,,,,
,413.12,785,413.13,0,413.13,14.5,413.13,21.94,,,,,,,,,,,,,,,,,
,413.31,781,413.31,0,413.32,14.5,413.32,22.44,,,,,,,,,,,,,,,,,
,413.51,780,413.52,0,413.52,14.5,413.52,22.63,,,,,,,,,,,,,,,,,
,413.69,782,413.70,0,413.70,14.5,413.70,22.25,,,,,,,,,,,,,,,,,
,413.89,785,413.89,0,413.90,14.5,413.90,21.75,,,,,,,,,,,,,,,,,
,414.09,780,414.09,0,414.10,14.5,414.10,22.41,,,,,,,,,,,,,,,,,
,414.27,781,414.27,0,414.28,14.5,414.28,22.41,,,,,,,,,,,,,,,,,
,414.47,782,414.48,0,414.48,14.5,414.48,22.22,,,,,,,,,,,,,,,,,
,414.68,784,414.69,0,414.69,14.5,414.69,21.66,,,,,,,,,,,,,,,,,
,414.88,780,414.88,0,414.89,14.5,414.89,22.28,,,,,,,,,,,,,,,,,
,415.08,781,415.08,0,415.09,14.5,415.09,22.09,,,,,,,,,,,,,,,,,
,415.29,783,415.29,0,415.30,14.5,415.30,21.69,,,,,,,,,,,,,,,,,
,415.50,783,415.50,0,415.50,14.5,415.50,21.63,,,,,,,,,,,,,,,,,
,415.69,780,415.70,0,415.70,14.5,415.70,22.16,,,,,,,,,,,,,,,,,
,415.89,781,415.89,0,415.89,14.5,415.89,21.78,,,,,,,,,,,,,,,,,
,416.31,783,416.31,0,416.31,14.5,416.31,21.34,,,,,,,,,,,,,,,,,
,416.52,779,416.52,0,416.52,14.5,416.52,22.06,,,,,,,,,,,,,,,,,
,416.72,779,416.72,0,416.72,14.5,416.72,22.25,,,,,,,,,,,,,,,,,
,416.92,783,416.92,0,416.93,14.5,416.93,21.50,,,,,,,,,,,,,,,,,
,417.12,783,417.12,0,417.13,14.5,417.13,21.25,,,,,,,,,,,,,,,,,
,417.31,780,417.31,0,417.32,14.5,417.32,21.81,,,,,,,,,,,,,,,,,
,417.51,779,417.51,0,417.51,14.5,417.51,22.00,,,,,,,,,,,,,,,,,
